iter	MAE
125	437.299305
126	431.3459496
127	428.5123735
128	425.2774582
129	421.8191667
130	419.6851736
131	418.0273834
132	416.2823079
133	410.0038918
134	405.0924089
135	399.8867866
136	397.8215907
137	396.6592505
138	393.4718933
139	390.17903
140	388.4766393
141	383.6983634
142	378.9033067
143	377.1007186
144	372.156677
145	367.4129167
146	365.1799939
147	361.5061488
148	357.7727267
149	352.6024311
150	348.2087243
151	344.0526476
152	339.4155236
153	336.0094551
154	333.9385764
155	330.6926059
156	326.9835332
157	325.7225294
158	323.0188407
159	317.847092
160	314.3696883
161	313.0714646
162	310.342054
163	307.6287414
164	305.5536691
165	302.7092894
166	298.7187597
167	295.8778075
168	293.3791908
169	290.8866208
170	286.6028283
171	284.4490184
172	283.0699103
173	280.1309714
174	277.0467553
175	273.9801107
176	272.0349347
177	270.0161505
178	267.4566358
179	265.276192
180	263.5995412
181	260.0309628
182	258.3951243
183	256.3280644
184	254.5677752
185	252.9324127
186	250.2942785
187	248.0042317
188	247.6306032
189	246.3258933
190	246.1013847
191	244.8574603
192	242.5407707
193	240.6648701
194	239.9913515
195	237.9839898
196	236.7869127
197	235.9860209
198	234.6643932
199	233.4870549
200	231.6876639
201	229.1697561
202	228.9819657
203	227.7218389
204	226.6150841
205	225.4939174
206	223.4947161
207	222.0387705
208	221.3226352
209	220.4502425
210	220.3508625
211	218.772652
212	217.5366037
213	215.3825067
214	214.1653606
215	212.7415907
216	211.0368565
217	210.8845126
218	209.2438056
219	208.0447922
220	206.9887211
221	205.9096337
222	204.329647
223	202.5678862
224	201.5759022
225	200.7792298
226	198.9112395
227	197.603113
228	196.6713972
229	195.0947617
230	194.1639889
231	192.0470699
232	190.4897203
233	189.3658815
234	188.2470627
235	186.6645305
236	185.8333581
237	184.5394107
238	184.2081849
239	183.1469165
240	181.8200005
241	181.1797763
242	180.0013992
243	178.7545268
244	177.8347261
245	177.0859876
246	176.4322411
247	175.7877597
248	174.3941922
249	173.4633743
250	172.2979815
251	171.1845377
252	170.1141467
253	169.5698945
254	168.4305668
255	167.5416359
256	166.8233955
257	165.998052
258	165.5638177
259	164.9958096
260	164.506358
261	163.9252317
262	163.3458085
263	162.2949837
264	161.4977748
265	160.7913941
266	159.6193638
267	158.6219656
268	157.9707194
269	157.1230031
270	156.6728102
271	155.5018729
272	154.8658956
273	153.8975212
274	153.0302361
275	152.545269
276	152.1027709
277	151.5976276
278	151.1490186
279	150.5646956
280	150.170616
281	149.7580725
282	149.1939115
283	148.6068039
284	148.2399868
285	147.8894572
286	147.1532826
287	146.5343635
288	146.0881081
289	145.7625755
290	145.2037495
291	144.6067717
292	144.236532
293	143.930412
294	143.2741441
295	142.9224041
296	142.1261044
297	141.7349175
298	141.1726107
299	140.9655701
300	140.2145476
301	139.7075293
302	139.167045
303	138.7497402
304	138.3775595
305	138.0227727
306	137.2143651
307	136.8511971
308	135.8938406
309	135.4536624
310	134.7857751
311	134.2241447
312	133.5949336
313	133.413545
314	132.9208948
315	132.4388304
316	131.9358726
317	131.691671
318	131.3397374
319	130.6221201
320	130.046573
321	129.6438941
322	129.1295405
323	128.8242302
324	127.6559522
325	127.1523838
326	126.3778678
327	126.0108156
328	125.6759993
329	125.2319834
330	124.9370358
331	124.5624426
332	124.3413851
333	123.9671705
334	123.6512746
335	123.395044
336	122.9276693
337	122.7239296
338	122.4101267
339	122.0986625
340	121.8401706
341	121.2827982
342	120.6599009
343	120.2738282
344	119.9169044
345	119.5635546
346	118.9668562
347	118.3812064
348	118.0995767
349	117.7892412
350	117.4729867
351	116.823557
352	116.4071343
353	116.2478643
354	115.8652089
355	115.464207
356	114.9223789
357	114.1438264
358	113.8896037
359	113.4657974
360	113.1484797
361	112.6762864
362	112.2869422
363	111.8357777
364	111.4940629
365	111.1616415
366	111.0613147
367	110.8381551
368	110.1847421
369	109.9114254
370	109.6283676
371	109.4881375
372	109.0443609
373	108.8260159
374	108.0591187
375	107.8114146
376	107.476835
377	107.0772174
378	106.8546968
379	106.6707579
380	106.1086138
381	105.8591536
382	105.6503942
383	105.5045748
384	104.9586317
385	104.7464911
386	104.2797449
387	103.972095
388	103.6935808
389	103.2683536
390	102.6636115
391	102.1173486
392	101.965783
393	101.807818
394	101.6050584
395	101.4758254
396	101.357613
397	101.2746724
398	100.9755095
399	100.4982709
400	100.2885931
401	100.2053626
402	100.0542107
403	99.82178479
404	99.55545522
405	99.10122147
406	98.9805532
407	98.87165765
408	98.5085083
409	98.21399519
410	97.76630333
411	97.59928246
412	97.53262117
413	97.39233514
414	96.92400448
415	96.60576247
416	95.96084896
417	95.7740663
418	95.72299518
419	95.38218564
420	94.82542945
421	94.36821744
422	94.14273087
423	93.6861111
424	93.41039466
425	93.31208223
426	93.14340393
427	92.98095892
428	92.8509337
429	92.75136013
430	92.63182452
431	92.54871587
432	92.28044689
433	92.1801372
434	91.9919852
435	91.45357261
436	91.18880224
437	90.66492308
438	90.52980724
439	90.21680877
440	89.95598663
441	89.537508
442	89.45840555
443	89.25452827
444	89.04580303
445	88.71913016
446	88.13707726
447	88.07532622
448	87.8245892
449	87.74002571
450	87.54189616
451	87.27743649
452	87.22302834
453	86.95333108
454	86.82842025
455	86.65194957
456	86.2845371
457	86.24596742
458	86.0827609
459	85.74775194
460	85.40266231
461	85.34131566
462	85.1427079
463	85.10914343
464	85.06598889
465	85.01090884
466	84.79938397
467	84.56308195
468	84.51790789
469	84.27875134
470	84.16248596
471	83.97501166
472	83.55762068
473	83.47197529
474	83.18065459
475	83.009416
476	82.99151176
477	82.91122075
478	82.82271943
479	82.62680622
480	82.54697411
481	82.42752585
482	82.13999412
483	81.92480485
484	81.84739447
485	81.33587613
486	81.29796974
487	81.17010831
488	80.93544172
489	80.88105215
490	80.7103773
491	80.4355683
492	80.2441554
493	80.22380198
494	79.89332286
495	79.66881134
496	79.5313204
497	79.38868045
498	79.28127293
499	79.10346808
500	79.03863431
501	79.00040712
502	78.90490445
503	78.71934404
504	78.61523806
505	78.36898497
506	78.19409716
507	77.98989412
508	77.80020095
509	77.74327501
510	77.6787974
511	77.55440137
512	77.42234296
513	77.26890384
514	77.1875767
515	76.95459179
516	76.81835002
517	76.57875677
518	76.54830942
519	76.34465896
520	76.1268375
521	76.0099604
522	75.9171012
523	75.83098874
524	75.5560496
525	75.24837022
526	75.19771462
527	75.02787197
528	74.62575697
529	74.43028215
530	74.30456883
531	74.14804224
532	74.04642157
533	73.98417917
534	73.92136862
535	73.56554107
536	73.50587515
537	73.45794367
538	73.30407759
539	73.15565643
540	72.99375759
541	72.95235961
542	72.89569548
543	72.83116764
544	72.76873707
545	72.72962958
546	72.54156478
547	72.32795882
548	72.30208442
549	71.93042183
550	71.75848583
551	71.57273937
552	71.46208529
553	71.42151184
554	71.2913619
555	71.16277329
556	71.11591163
557	70.98891701
558	70.95221796
559	70.9149371
560	70.82012362
561	70.66366863
562	70.54080529
563	70.36781704
564	70.13283833
565	69.9465949
566	69.89579749
567	69.82010911
568	69.63622632
569	69.54795079
570	69.40159897
571	69.36222088
572	69.15529606
573	69.13952994
574	69.02852749
575	68.90117821
576	68.66594248
577	68.61913273
578	68.48111739
579	68.39824015
580	68.24356959
581	68.20699205
582	67.93196102
583	67.74790337
584	67.56658113
585	67.52617803
586	67.4737085
587	67.35306361
588	67.25466302
589	67.13771327
590	67.03006265
591	67.01068241
592	66.95195879
593	66.85567505
594	66.8356844
595	66.80744962
596	66.65573742
597	66.61421654
598	66.51719519
599	66.36067045
600	66.21724197
601	66.10085317
602	66.06510744
603	66.00068219
604	65.92645051
605	65.83039779
606	65.71232847
607	65.68483949
608	65.66366885
609	65.63988886
610	65.46188342
611	65.39812748
612	65.38356743
613	65.12820608
614	65.07654071
615	65.03872435
616	64.98463826
617	64.85307386
618	64.5891873
619	64.56384333
620	64.27547819
621	64.25573757
622	64.19576681
623	64.09839975
624	64.07853561
625	63.91362708
626	63.72854698
627	63.71229582
628	63.66670263
629	63.62293444
630	63.44991229
631	63.43298165
632	63.33040473
633	63.25045981
634	63.19198577
635	63.12214287
636	63.01014394
637	62.91934606
638	62.9089975
639	62.85209917
640	62.60908401
641	62.56743845
642	62.52068092
643	62.49470502
644	62.41016743
645	62.32105206
646	62.05159122
647	61.80989626
648	61.76058896
649	61.69332238
650	61.37218774
651	61.31825175
652	61.23008119
653	60.97001122
654	60.92314825
655	60.75554231
656	60.61007917
657	60.59828844
658	60.53564101
659	60.49228977
660	60.47664757
661	60.15472126
662	60.07904983
663	59.97829753
664	59.93704066
665	59.74996048
666	59.71879936
667	59.70524715
668	59.51459508
669	59.32693175
670	59.26588231
671	59.20010032
672	59.1366733
673	59.04003831
674	58.93736546
675	58.83850076
676	58.77659683
677	58.57051893
678	58.52500418
679	58.48507977
680	58.44513754
681	58.34112815
682	58.29912528
683	58.26808227
684	58.07933336
685	57.88901219
686	57.73710184
687	57.67078469
688	57.61888232
689	57.5506139
690	57.50177375
691	57.35327485
692	57.25029044
693	57.20136018
694	57.18303751
695	57.13752836
696	57.07340349
697	56.92763233
698	56.83904867
699	56.75165525
700	56.72173092
701	56.5619285
702	56.47724045
703	56.35166548
704	56.31504172
705	56.25568974
706	56.15488736
707	56.02702756
708	55.9299916
709	55.90572397
710	55.89247481
711	55.87270001
712	55.72846158
713	55.61851722
714	55.57121575
715	55.54323216
716	55.48854202
717	55.39614646
718	55.35970993
719	55.30021293
720	55.1655813
721	55.0894299
722	55.06554192
723	54.94770952
724	54.83399857
725	54.8291225
726	54.69391614
727	54.49892729
728	54.44908506
729	54.43719468
730	54.37501396
731	54.30697002
732	54.28613244
733	54.27724692
734	54.20440492
735	54.05162172
736	53.91441577
737	53.7694777
738	53.70577938
739	53.67764423
740	53.51973945
741	53.45151742
742	53.35870413
743	53.33499921
744	53.26775528
745	53.23655768
746	53.18235992
747	53.07426703
748	53.01619019
749	52.99876948
750	52.88941335
751	52.85347551
752	52.80897751
753	52.72149228
754	52.60739083
755	52.49805858
756	52.37932815
757	52.34318723
758	52.24764736
759	52.19589837
760	52.10769388
761	52.06854227
762	51.9993839
763	51.95766875
764	51.92585155
765	51.70781745
766	51.55166262
767	51.53105809
768	51.46553264
769	51.4267742
770	51.2925898
771	51.24415098
772	51.2187475
773	51.21579585
774	51.11328007
775	51.09084115
776	51.05245934
777	50.98994244
778	50.95774385
779	50.82482346
780	50.8095355
781	50.76395842
782	50.702162
783	50.62422268
784	50.58520543
785	50.49950225
786	50.48953387
787	50.47938463
788	50.42504438
789	50.40702046
790	50.3930233
791	50.37977532
792	50.32220133
793	50.28143949
794	50.1829732
795	50.08944965
796	50.03525204
797	50.02378391
798	49.96602152
799	49.90439889
800	49.87358589
801	49.78783236
802	49.72623694
803	49.71860044
804	49.67328267
805	49.6365349
806	49.53283215
807	49.50446221
808	49.44978919
809	49.40392149
810	49.33193503
811	49.30686418
812	49.26320501
813	49.25483956
814	49.23796213
815	49.22731839
816	49.17343006
817	49.16861052
818	49.16263479
819	49.13972882
820	49.0617497
821	49.04753849
822	49.00237089
823	48.943326
824	48.91814061
825	48.9122588
826	48.74821231
827	48.73567288
828	48.68880314
829	48.66662282
830	48.64608837
831	48.63820613
832	48.61103384
833	48.57766638
834	48.54606915
835	48.48417418
836	48.44692053
837	48.42878124
838	48.42456646
839	48.42206422
840	48.34378395
841	48.26861379
842	48.12893358
843	48.04333628
844	47.96353538
845	47.96067049
846	47.95532172
847	47.93893618
848	47.9030075
849	47.8812664
850	47.87840845
851	47.85048367
852	47.8237802
853	47.81397015
854	47.80677202
855	47.74589767
856	47.69855195
857	47.55996405
858	47.55669793
859	47.5254812
860	47.51988536
861	47.45405374
862	47.38309763
863	47.33840783
864	47.29489741
865	47.24512943
866	47.23423441
867	47.20340339
868	47.1622448
869	47.10486675
870	47.05981629
871	47.01053334
872	46.99368628
873	46.91056636
874	46.8640992
875	46.82510338
876	46.79450744
877	46.74871998
878	46.68031183
879	46.62874052
880	46.60785268
881	46.60480865
882	46.55540473
883	46.54637932
884	46.5244527
885	46.4188855
886	46.41709174
887	46.39788463
888	46.38091812
889	46.33824311
890	46.32343783
891	46.27670856
892	46.17714281
893	46.14788555
894	46.09625579
895	46.05741042
896	46.04237178
897	45.98503986
898	45.95941993
899	45.91429317
900	45.87680346
901	45.81037056
902	45.79213408
903	45.74535917
904	45.65255092
905	45.59207446
906	45.5377852
907	45.52169152
908	45.47697485
909	45.37979186
910	45.35746521
911	45.3457583
912	45.26966503
913	45.20763662
914	45.11348425
915	45.09740487
916	45.02088284
917	44.90901395
918	44.86616657
919	44.85323157
920	44.83186779
921	44.79440395
922	44.72048079
923	44.66266702
924	44.64363285
925	44.62285611
926	44.57432384
927	44.52267171
928	44.51059559
929	44.46218834
930	44.43978266
931	44.42459344
932	44.37883762
933	44.21808748
934	44.1619575
935	44.04977747
936	44.03817536
937	43.98507383
938	43.9720046
939	43.94952591
940	43.90926689
941	43.82834578
942	43.65641747
943	43.62032877
944	43.59795076
945	43.48870993
946	43.46477264
947	43.39256723
948	43.37904955
949	43.30783183
950	43.28556299
951	43.27110422
952	43.26564709
953	43.15750397
954	43.14063622
955	43.08121699
956	43.04443843
957	42.92262642
958	42.87769504
959	42.83758634
960	42.76690728
961	42.65064737
962	42.56736336
963	42.53158581
964	42.51277932
965	42.48981438
966	42.35812363
967	42.30868557
968	42.26205535
969	42.24745415
970	42.16001342
971	42.06460972
972	42.03625372
973	41.97520426
974	41.72081634
975	41.67328139
976	41.52002808
977	41.44131112
978	41.3801099
979	41.27290492
980	41.23410155
981	41.223343
982	41.16012367
983	41.12036086
984	41.00137392
985	40.980896
986	40.95306455
987	40.91532944
988	40.89663719
989	40.79505609
990	40.70120007
991	40.67390375
992	40.57177581
993	40.53414817
994	40.51045454
995	40.45265556
996	40.43754084
997	40.42432337
998	40.42196657
999	40.37590183
